Time,"Boost pressure","Coolant temperature","Current battery voltage","Intake air temperature","Oil pressure","Oil temperature","Air mass flow","Lambda actual value","Target air mass flow"
308.460,0.07,204.01,14840.00,121.10,2.59,219.20,76.00,0.91,88.80
308.610,0.07,203.47,14840.00,121.10,2.59,219.20,76.00,0.91,88.80
308.760,0.07,203.47,14840.00,121.10,2.59,219.20,76.00,0.91,88.80
308.910,0.07,203.47,14840.00,121.10,2.59,219.20,76.00,0.91,88.80
309.060,0.07,203.47,14840.00,121.10,3.41,219.20,76.00,0.91,88.80
309.210,0.07,203.47,14840.00,121.10,3.41,217.40,76.00,0.91,88.80
309.360,0.07,203.47,14840.00,121.10,3.41,217.40,112.00,0.91,88.80
309.510,0.07,203.47,14840.00,121.10,3.41,217.40,112.00,0.98,88.80
309.660,0.07,203.47,14840.00,121.10,3.41,217.40,112.00,0.98,113.20
309.810,0.22,203.47,14840.00,121.10,3.41,217.40,112.00,0.98,113.20
309.961,0.22,203.47,14840.00,121.10,3.41,217.40,112.00,0.98,113.20
310.110,0.22,203.47,14900.00,121.10,3.41,217.40,112.00,0.98,113.20
310.260,0.22,203.47,14900.00,121.10,3.41,217.40,112.00,0.98,113.20
310.441,0.22,203.47,14900.00,121.10,2.62,217.40,112.00,0.98,113.20
310.590,0.22,203.47,14900.00,121.10,2.62,217.40,112.00,0.98,113.20
310.740,0.22,203.47,14900.00,121.10,2.62,217.40,12.00,0.98,113.20
310.890,0.22,203.47,14900.00,121.10,2.62,217.40,12.00,1.10,113.20
311.040,0.22,203.47,14900.00,121.10,2.62,217.40,12.00,1.10,17.20
311.190,0.09,203.47,14900.00,121.10,2.62,217.40,12.00,1.10,17.20
311.340,0.09,203.83,14900.00,121.10,2.62,217.40,12.00,1.10,17.20
311.490,0.09,203.83,14840.00,121.10,2.62,217.40,12.00,1.10,17.20
311.640,0.09,203.83,14840.00,121.10,2.62,217.40,12.00,1.10,17.20
311.790,0.09,203.83,14840.00,121.10,2.89,217.40,12.00,1.10,17.20
311.940,0.09,203.83,14840.00,121.10,2.89,217.40,12.00,1.10,17.20
312.090,0.09,203.83,14840.00,121.10,2.89,217.40,12.00,1.10,17.20
312.240,0.09,203.83,14840.00,121.10,2.89,217.40,12.00,0.96,17.20
312.390,0.09,203.83,14840.00,121.10,2.89,217.40,12.00,0.96,14.70
312.540,0.04,203.83,14840.00,121.10,2.89,217.40,12.00,0.96,14.70
312.690,0.04,204.55,14840.00,121.10,2.89,217.40,12.00,0.96,14.70
312.870,0.04,204.55,14900.00,121.10,2.89,217.40,12.00,0.96,14.70
313.020,0.04,204.55,14900.00,121.10,2.89,217.40,12.00,0.96,14.70
313.170,0.04,204.55,14900.00,121.10,2.70,217.40,12.00,0.96,14.70
313.320,0.04,204.55,14900.00,121.10,2.70,217.40,12.00,0.96,14.70
313.470,0.04,204.55,14900.00,121.10,2.70,217.40,64.00,0.96,14.70
313.620,0.04,204.55,14900.00,121.10,2.70,217.40,64.00,0.93,14.70
313.800,0.04,204.55,14900.00,121.10,2.70,217.40,64.00,0.93,79.90
313.952,0.06,204.55,14900.00,121.10,2.70,217.40,64.00,0.93,79.90
314.100,0.06,205.45,14900.00,121.10,2.70,217.40,64.00,0.93,79.90
314.280,0.06,205.45,14880.00,121.10,2.70,217.40,64.00,0.93,79.90
314.430,0.06,205.45,14880.00,121.10,2.70,217.40,64.00,0.93,79.90
314.580,0.06,205.45,14880.00,121.10,3.03,217.40,64.00,0.93,79.90
314.730,0.06,205.45,14880.00,121.10,3.03,217.40,64.00,0.93,79.90
314.880,0.06,205.45,14880.00,121.10,3.03,217.40,92.00,0.93,79.90
315.030,0.06,205.45,14880.00,121.10,3.03,217.40,92.00,0.99,79.90
315.180,0.06,205.45,14880.00,121.10,3.03,217.40,92.00,0.99,97.10
315.330,0.13,205.45,14880.00,121.10,3.03,217.40,92.00,0.99,97.10
315.480,0.13,205.99,14880.00,121.10,3.03,217.40,92.00,0.99,97.10
315.630,0.13,205.99,14900.00,121.10,3.03,217.40,92.00,0.99,97.10
315.780,0.13,205.99,14900.00,121.10,3.03,217.40,92.00,0.99,97.10
315.930,0.13,205.99,14900.00,121.10,3.28,217.40,92.00,0.99,97.10
316.080,0.13,205.99,14900.00,121.10,3.28,217.40,92.00,0.99,97.10
316.230,0.13,205.99,14900.00,121.10,3.28,217.40,96.00,0.99,97.10
316.380,0.13,205.99,14900.00,121.10,3.28,217.40,96.00,1.00,97.10
316.531,0.13,205.99,14900.00,121.10,3.28,217.40,96.00,1.00,88.30
316.711,0.15,205.99,14900.00,121.10,3.28,217.40,96.00,1.00,88.30
316.861,0.15,206.53,14900.00,121.10,3.28,217.40,96.00,1.00,88.30
317.010,0.15,206.53,14880.00,121.10,3.28,217.40,96.00,1.00,88.30
317.160,0.15,206.53,14880.00,121.10,3.28,217.40,96.00,1.00,88.30
317.310,0.15,206.53,14880.00,121.10,2.79,217.40,96.00,1.00,88.30
317.460,0.15,206.53,14880.00,121.10,2.79,217.40,96.00,1.00,88.30
317.610,0.15,206.53,14880.00,121.10,2.79,217.40,88.00,1.00,88.30
317.760,0.15,206.53,14880.00,121.10,2.79,217.40,88.00,0.92,88.30
317.910,0.15,206.53,14880.00,121.10,2.79,217.40,88.00,0.92,96.00
318.060,0.11,206.53,14880.00,121.10,2.79,217.40,88.00,0.92,96.00
318.210,0.11,207.25,14880.00,121.10,2.79,217.40,88.00,0.92,96.00
318.390,0.11,207.25,14880.00,121.10,2.79,217.40,88.00,0.92,96.00
318.540,0.11,207.25,14880.00,121.10,2.79,217.40,88.00,0.92,96.00
318.690,0.11,207.25,14880.00,121.10,3.63,217.40,88.00,0.92,96.00
318.840,0.11,207.25,14880.00,121.10,3.63,215.60,88.00,0.92,96.00
318.990,0.11,207.25,14880.00,121.10,3.63,215.60,152.00,0.92,96.00
319.140,0.11,207.25,14880.00,121.10,3.63,215.60,152.00,0.94,96.00
319.290,0.11,207.25,14880.00,121.10,3.63,215.60,152.00,0.94,154.40
319.440,0.30,207.25,14880.00,121.10,3.63,215.60,152.00,0.94,154.40
319.590,0.30,207.79,14880.00,121.10,3.63,215.60,152.00,0.94,154.40
319.740,0.30,207.79,14880.00,121.10,3.63,215.60,152.00,0.94,154.40
319.890,0.30,207.79,14880.00,121.10,3.63,215.60,152.00,0.94,154.40
320.040,0.30,207.79,14880.00,121.10,3.72,215.60,152.00,0.94,154.40
320.190,0.30,207.79,14880.00,121.10,3.72,215.60,152.00,0.94,154.40
320.340,0.30,207.79,14880.00,121.10,3.72,215.60,148.00,0.94,154.40
320.490,0.30,207.79,14880.00,121.10,3.72,215.60,148.00,1.02,154.40
320.670,0.30,207.79,14880.00,121.10,3.72,215.60,148.00,1.02,154.10
320.820,0.41,207.79,14880.00,121.10,3.72,215.60,148.00,1.02,154.10
320.970,0.41,208.33,14880.00,121.10,3.72,215.60,148.00,1.02,154.10
321.120,0.41,208.33,14880.00,121.10,3.72,215.60,148.00,1.02,154.10
321.270,0.41,208.33,14880.00,121.10,3.72,215.60,148.00,1.02,154.10
321.420,0.41,208.33,14880.00,121.10,3.68,215.60,148.00,1.02,154.10
321.571,0.41,208.33,14880.00,121.10,3.68,215.60,148.00,1.02,154.10
321.720,0.41,208.33,14880.00,121.10,3.68,215.60,12.00,1.02,154.10
321.870,0.41,208.33,14880.00,121.10,3.68,215.60,12.00,1.07,154.10
322.020,0.41,208.33,14880.00,121.10,3.68,215.60,12.00,1.07,14.50
322.170,0.14,208.33,14880.00,121.10,3.68,215.60,12.00,1.07,14.50
322.320,0.14,208.69,14880.00,121.10,3.68,215.60,12.00,1.07,14.50
322.470,0.14,208.69,14940.00,121.10,3.68,215.60,12.00,1.07,14.50
322.620,0.14,208.69,14940.00,121.10,3.68,215.60,12.00,1.07,14.50
322.770,0.14,208.69,14940.00,121.10,2.83,215.60,12.00,1.07,14.50
322.920,0.14,208.69,14940.00,121.10,2.83,215.60,12.00,1.07,14.50
323.072,0.14,208.69,14940.00,121.10,2.83,215.60,12.00,1.07,14.50
323.250,0.14,208.69,14940.00,121.10,2.83,215.60,12.00,6.41,14.50
323.400,0.14,208.69,14940.00,121.10,2.83,215.60,12.00,6.41,14.50
323.550,0.05,208.69,14940.00,121.10,2.83,215.60,12.00,6.41,14.50
323.700,0.05,208.87,14940.00,121.10,2.83,215.60,12.00,6.41,14.50
323.850,0.05,208.87,14900.00,121.10,2.83,215.60,12.00,6.41,14.50
324.000,0.05,208.87,14900.00,121.10,2.83,215.60,12.00,6.41,14.50
324.150,0.05,208.87,14900.00,121.10,2.69,215.60,12.00,6.41,14.50
324.300,0.05,208.87,14900.00,121.10,2.69,215.60,12.00,6.41,14.50
324.450,0.05,208.87,14900.00,121.10,2.69,215.60,12.00,6.41,14.50
324.600,0.05,208.87,14900.00,121.10,2.69,215.60,12.00,9.35,14.50
324.752,0.05,208.87,14900.00,121.10,2.69,215.60,12.00,9.35,14.40
324.900,0.03,208.87,14900.00,121.10,2.69,215.60,12.00,9.35,14.40
325.052,0.03,208.87,14900.00,121.10,2.69,215.60,12.00,9.35,14.40
325.200,0.03,208.87,14880.00,121.10,2.69,215.60,12.00,9.35,14.40
325.352,0.03,208.87,14880.00,122.45,2.69,215.60,12.00,9.35,14.40
325.500,0.03,208.87,14880.00,122.45,2.64,215.60,12.00,9.35,14.40
325.680,0.03,208.87,14880.00,122.45,2.64,215.60,12.00,9.35,14.40
325.830,0.03,208.87,14880.00,122.45,2.64,215.60,12.00,9.35,14.40
325.980,0.03,208.87,14880.00,122.45,2.64,215.60,12.00,13.93,14.40
326.130,0.03,208.87,14880.00,122.45,2.64,215.60,12.00,13.93,14.10
326.281,0.02,208.87,14880.00,122.45,2.64,215.60,12.00,13.93,14.10
326.430,0.02,208.33,14880.00,122.45,2.64,215.60,12.00,13.93,14.10
326.580,0.02,208.33,14880.00,122.45,2.64,215.60,12.00,13.93,14.10
326.730,0.02,208.33,14880.00,122.45,2.64,215.60,12.00,13.93,14.10
326.880,0.02,208.33,14880.00,122.45,2.57,215.60,12.00,13.93,14.10
327.030,0.02,208.33,14880.00,122.45,2.57,215.60,12.00,13.93,14.10
327.210,0.02,208.33,14880.00,122.45,2.57,215.60,12.00,13.93,14.10
327.360,0.02,208.33,14880.00,122.45,2.57,215.60,12.00,15.46,14.10
327.510,0.02,208.33,14880.00,122.45,2.57,215.60,12.00,15.46,13.70
327.661,0.01,208.33,14880.00,122.45,2.57,215.60,12.00,15.46,13.70
327.811,0.01,207.43,14880.00,122.45,2.57,215.60,12.00,15.46,13.70
327.960,0.01,207.43,14900.00,122.45,2.57,215.60,12.00,15.46,13.70
328.111,0.01,207.43,14900.00,122.45,2.57,215.60,12.00,15.46,13.70
328.260,0.01,207.43,14900.00,122.45,2.58,215.60,12.00,15.46,13.70
328.410,0.01,207.43,14900.00,122.45,2.58,215.60,12.00,15.46,13.70
328.560,0.01,207.43,14900.00,122.45,2.58,215.60,12.00,15.46,13.70
328.710,0.01,207.43,14900.00,122.45,2.58,215.60,12.00,16.00,13.70
328.860,0.01,207.43,14900.00,122.45,2.58,215.60,12.00,16.00,13.20
329.010,0.00,207.43,14900.00,122.45,2.58,215.60,12.00,16.00,13.20
329.160,0.00,205.99,14900.00,122.45,2.58,215.60,12.00,16.00,13.20
329.310,0.00,205.99,14900.00,122.45,2.58,215.60,12.00,16.00,13.20
329.460,0.00,205.99,14900.00,122.45,2.58,215.60,12.00,16.00,13.20
329.640,0.00,205.99,14900.00,122.45,2.57,215.60,12.00,16.00,13.20
329.790,0.00,205.99,14900.00,122.45,2.57,215.60,12.00,16.00,13.20
329.940,0.00,205.99,14900.00,122.45,2.57,215.60,12.00,16.00,13.20
330.090,0.00,205.99,14900.00,122.45,2.57,215.60,12.00,16.00,13.20
330.240,0.00,205.99,14900.00,122.45,2.57,215.60,12.00,16.00,12.80
330.390,0.00,205.99,14900.00,122.45,2.57,215.60,12.00,16.00,12.80
330.540,0.00,204.37,14900.00,122.45,2.57,215.60,12.00,16.00,12.80
330.690,0.00,204.37,14940.00,122.45,2.57,215.60,12.00,16.00,12.80
330.840,0.00,204.37,14940.00,122.45,2.57,215.60,12.00,16.00,12.80
330.990,0.00,204.37,14940.00,122.45,2.55,215.60,12.00,16.00,12.80
331.140,0.00,204.37,14940.00,122.45,2.55,215.60,12.00,16.00,12.80
331.290,0.00,204.37,14940.00,122.45,2.55,215.60,12.00,16.00,12.80
331.440,0.00,204.37,14940.00,122.45,2.55,215.60,12.00,16.00,12.80
331.590,0.00,204.37,14940.00,122.45,2.55,215.60,12.00,16.00,12.50
331.740,0.00,204.37,14940.00,122.45,2.55,215.60,12.00,16.00,12.50
331.890,0.00,202.93,14940.00,122.45,2.55,215.60,12.00,16.00,12.50
332.070,0.00,202.93,14940.00,122.45,2.55,215.60,12.00,16.00,12.50
332.220,0.00,202.93,14940.00,123.80,2.55,215.60,12.00,16.00,12.50
332.370,0.00,202.93,14940.00,123.80,2.58,215.60,12.00,16.00,12.50
332.520,0.00,202.93,14940.00,123.80,2.58,215.60,12.00,16.00,12.50
332.671,0.00,202.93,14940.00,123.80,2.58,215.60,12.00,16.00,12.50
332.820,0.00,202.93,14940.00,123.80,2.58,215.60,12.00,16.00,12.50
332.970,0.00,202.93,14940.00,123.80,2.58,215.60,12.00,16.00,12.30
333.120,0.00,202.93,14940.00,123.80,2.58,215.60,12.00,16.00,12.30
333.270,0.00,201.85,14940.00,123.80,2.58,215.60,12.00,16.00,12.30
333.420,0.00,201.85,14900.00,123.80,2.58,215.60,12.00,16.00,12.30
333.571,0.00,201.85,14900.00,123.80,2.58,215.60,12.00,16.00,12.30
333.750,0.00,201.85,14900.00,123.80,2.53,215.60,12.00,16.00,12.30
333.900,0.00,201.85,14900.00,123.80,2.53,215.60,12.00,16.00,12.30
334.050,0.00,201.85,14900.00,123.80,2.53,215.60,12.00,16.00,12.30
334.200,0.00,201.85,14900.00,123.80,2.53,215.60,12.00,16.00,12.30
334.350,0.00,201.85,14900.00,123.80,2.53,215.60,12.00,16.00,12.00
334.500,0.00,201.85,14900.00,123.80,2.53,215.60,12.00,16.00,12.00
334.651,0.00,201.13,14900.00,123.80,2.53,215.60,12.00,16.00,12.00
334.800,0.00,201.13,14880.00,123.80,2.53,215.60,12.00,16.00,12.00
334.950,0.00,201.13,14880.00,123.80,2.53,215.60,12.00,16.00,12.00
335.100,0.00,201.13,14880.00,123.80,2.51,215.60,12.00,16.00,12.00
335.250,0.00,201.13,14880.00,123.80,2.51,213.80,12.00,16.00,12.00
335.400,0.00,201.13,14880.00,123.80,2.51,213.80,8.00,16.00,12.00
335.550,0.00,201.13,14880.00,123.80,2.51,213.80,8.00,15.94,12.00
335.700,0.00,201.13,14880.00,123.80,2.51,213.80,8.00,15.94,11.80
335.850,0.00,201.13,14880.00,123.80,2.51,213.80,8.00,15.94,11.80
336.030,0.00,200.41,14880.00,123.80,2.51,213.80,8.00,15.94,11.80
336.181,0.00,200.41,14840.00,123.80,2.51,213.80,8.00,15.94,11.80
336.331,0.00,200.41,14840.00,123.80,2.51,213.80,8.00,15.94,11.80
336.480,0.00,200.41,14840.00,123.80,2.55,213.80,8.00,15.94,11.80
336.630,0.00,200.41,14840.00,123.80,2.55,213.80,8.00,15.94,11.80
336.780,0.00,200.41,14840.00,123.80,2.55,213.80,8.00,15.94,11.80
336.931,0.00,200.41,14840.00,123.80,2.55,213.80,8.00,16.00,11.80
337.080,0.00,200.41,14840.00,123.80,2.55,213.80,8.00,16.00,11.20
337.230,0.01,200.41,14840.00,123.80,2.55,213.80,8.00,16.00,11.20
337.380,0.01,199.87,14840.00,123.80,2.55,213.80,8.00,16.00,11.20
337.531,0.01,199.87,14900.00,123.80,2.55,213.80,8.00,16.00,11.20
337.682,0.01,199.87,14900.00,123.80,2.55,213.80,8.00,16.00,11.20
337.830,0.01,199.87,14900.00,123.80,2.38,213.80,8.00,16.00,11.20
337.980,0.01,199.87,14900.00,123.80,2.38,213.80,8.00,16.00,11.20
338.130,0.01,199.87,14900.00,123.80,2.38,213.80,12.00,16.00,11.20
338.280,0.01,199.87,14900.00,123.80,2.38,213.80,12.00,1.60,11.20
338.430,0.01,199.87,14900.00,123.80,2.38,213.80,12.00,1.60,14.10
338.610,0.01,199.87,14900.00,123.80,2.38,213.80,12.00,1.60,14.10
338.760,0.01,199.51,14900.00,123.80,2.38,213.80,12.00,1.60,14.10
338.910,0.01,199.51,14900.00,123.80,2.38,213.80,12.00,1.60,14.10
339.060,0.01,199.51,14900.00,123.80,2.38,213.80,12.00,1.60,14.10
339.210,0.01,199.51,14900.00,123.80,2.50,213.80,12.00,1.60,14.10
339.360,0.01,199.51,14900.00,123.80,2.50,213.80,12.00,1.60,14.10
339.510,0.01,199.51,14900.00,123.80,2.50,213.80,12.00,1.60,14.10
339.661,0.01,199.51,14900.00,123.80,2.50,213.80,12.00,6.38,14.10
339.811,0.01,199.51,14900.00,123.80,2.50,213.80,12.00,6.38,19.90
339.960,0.02,199.51,14900.00,123.80,2.50,213.80,12.00,6.38,19.90
340.110,0.02,198.97,14900.00,123.80,2.50,213.80,12.00,6.38,19.90
340.260,0.02,198.97,14900.00,123.80,2.50,213.80,12.00,6.38,19.90
340.410,0.02,198.97,14900.00,123.80,2.50,213.80,12.00,6.38,19.90
340.560,0.02,198.97,14900.00,123.80,2.49,213.80,12.00,6.38,19.90
340.710,0.02,198.97,14900.00,123.80,2.49,213.80,12.00,6.38,19.90
340.861,0.02,198.97,14900.00,123.80,2.49,213.80,32.00,6.38,19.90
341.040,0.02,198.97,14900.00,123.80,2.49,213.80,32.00,0.95,19.90
341.190,0.02,198.97,14900.00,123.80,2.49,213.80,32.00,0.95,37.20
341.340,0.02,198.97,14900.00,123.80,2.49,213.80,32.00,0.95,37.20
341.490,0.02,198.61,14900.00,123.80,2.49,213.80,32.00,0.95,37.20
341.640,0.02,198.61,14900.00,123.80,2.49,213.80,32.00,0.95,37.20
341.790,0.02,198.61,14900.00,123.80,2.49,213.80,32.00,0.95,37.20
341.940,0.02,198.61,14900.00,123.80,2.57,213.80,32.00,0.95,37.20
342.090,0.02,198.61,14900.00,123.80,2.57,213.80,32.00,0.95,37.20
342.240,0.02,198.61,14900.00,123.80,2.57,213.80,52.00,0.95,37.20
342.390,0.02,198.61,14900.00,123.80,2.57,213.80,52.00,0.93,37.20
342.570,0.02,198.61,14900.00,123.80,2.57,213.80,52.00,0.93,69.10
342.720,0.06,198.61,14900.00,123.80,2.57,213.80,52.00,0.93,69.10
342.870,0.06,198.25,14900.00,123.80,2.57,213.80,52.00,0.93,69.10
343.020,0.06,198.25,14880.00,123.80,2.57,213.80,52.00,0.93,69.10
343.170,0.06,198.25,14880.00,123.80,2.57,213.80,52.00,0.93,69.10
343.320,0.06,198.25,14880.00,123.80,2.51,213.80,52.00,0.93,69.10
343.470,0.06,198.25,14880.00,123.80,2.51,213.80,52.00,0.93,69.10
343.620,0.06,198.25,14880.00,123.80,2.51,213.80,72.00,0.93,69.10
343.770,0.06,198.25,14880.00,123.80,2.51,213.80,72.00,0.96,69.10
343.920,0.06,198.25,14880.00,123.80,2.51,213.80,72.00,0.96,77.90
344.070,0.09,198.25,14880.00,123.80,2.51,213.80,72.00,0.96,77.90
344.220,0.09,198.07,14880.00,123.80,2.51,213.80,72.00,0.96,77.90
344.370,0.09,198.07,14940.00,123.80,2.51,213.80,72.00,0.96,77.90
344.520,0.09,198.07,14940.00,122.45,2.51,213.80,72.00,0.96,77.90
344.670,0.09,198.07,14940.00,122.45,2.74,213.80,72.00,0.96,77.90
344.820,0.09,198.07,14940.00,122.45,2.74,213.80,72.00,0.96,77.90
345.000,0.09,198.07,14940.00,122.45,2.74,213.80,84.00,0.96,77.90
345.150,0.09,198.07,14940.00,122.45,2.74,213.80,84.00,1.01,77.90
345.300,0.09,198.07,14940.00,122.45,2.74,213.80,84.00,1.01,86.80
345.450,0.10,198.07,14940.00,122.45,2.74,213.80,84.00,1.01,86.80
345.600,0.10,198.25,14940.00,122.45,2.74,213.80,84.00,1.01,86.80
345.750,0.10,198.25,14900.00,122.45,2.74,213.80,84.00,1.01,86.80
345.900,0.10,198.25,14900.00,122.45,2.74,213.80,84.00,1.01,86.80
346.050,0.10,198.25,14900.00,122.45,3.13,213.80,84.00,1.01,86.80
346.200,0.10,198.25,14900.00,122.45,3.13,212.00,84.00,1.01,86.80
346.350,0.10,198.25,14900.00,122.45,3.13,212.00,112.00,1.01,86.80
346.500,0.10,198.25,14900.00,122.45,3.13,212.00,112.00,1.00,86.80
346.650,0.10,198.25,14900.00,122.45,3.13,212.00,112.00,1.00,117.70
346.800,0.28,198.25,14900.00,122.45,3.13,212.00,112.00,1.00,117.70
346.950,0.28,198.61,14900.00,122.45,3.13,212.00,112.00,1.00,117.70
347.100,0.28,198.61,14880.00,122.45,3.13,212.00,112.00,1.00,117.70
347.250,0.28,198.61,14880.00,122.45,3.13,212.00,112.00,1.00,117.70
347.430,0.28,198.61,14880.00,122.45,3.73,212.00,112.00,1.00,117.70
347.580,0.28,198.61,14880.00,122.45,3.73,212.00,112.00,1.00,117.70
347.730,0.28,198.61,14880.00,122.45,3.73,212.00,116.00,1.00,117.70
347.880,0.28,198.61,14880.00,122.45,3.73,212.00,116.00,0.99,117.70
348.030,0.28,198.61,14880.00,122.45,3.73,212.00,116.00,0.99,119.40
348.180,0.27,198.61,14880.00,122.45,3.73,212.00,116.00,0.99,119.40
348.330,0.27,199.15,14880.00,122.45,3.73,212.00,116.00,0.99,119.40
348.480,0.27,199.15,14800.00,122.45,3.73,212.00,116.00,0.99,119.40
348.630,0.27,199.15,14800.00,122.45,3.73,212.00,116.00,0.99,119.40
348.780,0.27,199.15,14800.00,122.45,3.33,212.00,116.00,0.99,119.40
348.930,0.27,199.15,14800.00,122.45,3.33,212.00,116.00,0.99,119.40
349.110,0.27,199.15,14800.00,122.45,3.33,212.00,12.00,0.99,119.40
349.260,0.27,199.15,14800.00,122.45,3.33,212.00,12.00,1.18,119.40
349.410,0.27,199.15,14800.00,122.45,3.33,212.00,12.00,1.18,14.80
349.560,0.09,199.15,14800.00,122.45,3.33,212.00,12.00,1.18,14.80
349.710,0.09,199.87,14800.00,122.45,3.33,212.00,12.00,1.18,14.80
349.861,0.09,199.87,14880.00,122.45,3.33,212.00,12.00,1.18,14.80
350.011,0.09,199.87,14880.00,122.45,3.33,212.00,12.00,1.18,14.80
350.160,0.09,199.87,14880.00,122.45,2.78,212.00,12.00,1.18,14.80
350.310,0.09,199.87,14880.00,122.45,2.78,212.00,12.00,1.18,14.80
350.460,0.09,199.87,14880.00,122.45,2.78,212.00,12.00,1.18,14.80
350.610,0.09,199.87,14880.00,122.45,2.78,212.00,12.00,8.13,14.80
350.760,0.09,199.87,14880.00,122.45,2.78,212.00,12.00,8.13,16.50
350.910,0.05,199.87,14880.00,122.45,2.78,212.00,12.00,8.13,16.50
351.060,0.05,200.77,14880.00,122.45,2.78,212.00,12.00,8.13,16.50
351.210,0.05,200.77,14840.00,122.45,2.78,212.00,12.00,8.13,16.50
351.420,0.05,200.77,14840.00,122.45,2.78,212.00,12.00,8.13,16.50
351.570,0.05,200.77,14840.00,122.45,2.70,212.00,12.00,8.13,16.50
351.720,0.05,200.77,14840.00,122.45,2.70,212.00,12.00,8.13,16.50
351.870,0.05,200.77,14840.00,122.45,2.70,212.00,56.00,8.13,16.50
352.020,0.05,200.77,14840.00,122.45,2.70,212.00,56.00,0.99,16.50
352.170,0.05,200.77,14840.00,122.45,2.70,212.00,56.00,0.99,63.30
352.320,0.05,200.77,14840.00,122.45,2.70,212.00,56.00,0.99,63.30
352.470,0.05,202.03,14840.00,122.45,2.70,212.00,56.00,0.99,63.30
352.620,0.05,202.03,14900.00,122.45,2.70,212.00,56.00,0.99,63.30
352.770,0.05,202.03,14900.00,122.45,2.70,212.00,56.00,0.99,63.30
352.920,0.05,202.03,14900.00,122.45,2.90,212.00,56.00,0.99,63.30
353.070,0.05,202.03,14900.00,122.45,2.90,212.00,56.00,0.99,63.30
353.220,0.05,202.03,14900.00,122.45,2.90,212.00,92.00,0.99,63.30
353.370,0.05,202.03,14900.00,122.45,2.90,212.00,92.00,0.93,63.30
353.520,0.05,202.03,14900.00,122.45,2.90,212.00,92.00,0.93,118.00
353.670,0.19,202.03,14900.00,122.45,2.90,212.00,92.00,0.93,118.00
353.850,0.19,202.75,14900.00,122.45,2.90,212.00,92.00,0.93,118.00
354.000,0.19,202.75,14880.00,122.45,2.90,212.00,92.00,0.93,118.00
354.150,0.19,202.75,14880.00,122.45,2.90,212.00,92.00,0.93,118.00
354.300,0.19,202.75,14880.00,122.45,3.80,212.00,92.00,0.93,118.00
354.450,0.19,202.75,14880.00,122.45,3.80,212.00,92.00,0.93,118.00
354.600,0.19,202.75,14880.00,122.45,3.80,212.00,124.00,0.93,118.00
354.750,0.19,202.75,14880.00,122.45,3.80,212.00,124.00,0.99,118.00
354.901,0.19,202.75,14880.00,122.45,3.80,212.00,124.00,0.99,60.00
355.050,0.25,202.75,14880.00,122.45,3.80,212.00,124.00,0.99,60.00
355.230,0.25,203.11,14880.00,122.45,3.80,212.00,124.00,0.99,60.00
355.380,0.25,203.11,14880.00,122.45,3.80,212.00,124.00,0.99,60.00
355.530,0.25,203.11,14880.00,122.45,3.80,212.00,124.00,0.99,60.00
355.681,0.25,203.11,14880.00,122.45,2.80,212.00,124.00,0.99,60.00
355.830,0.25,203.11,14880.00,122.45,2.80,212.00,124.00,0.99,60.00
355.980,0.25,203.11,14880.00,122.45,2.80,212.00,72.00,0.99,60.00
356.130,0.25,203.11,14880.00,122.45,2.80,212.00,72.00,0.97,60.00
356.280,0.25,203.11,14880.00,122.45,2.80,212.00,72.00,0.97,81.50
356.430,0.11,203.11,14880.00,122.45,2.80,212.00,72.00,0.97,81.50
356.580,0.11,203.65,14880.00,122.45,2.80,212.00,72.00,0.97,81.50
356.730,0.11,203.65,14880.00,122.45,2.80,212.00,72.00,0.97,81.50
356.881,0.11,203.65,14880.00,122.45,2.80,212.00,72.00,0.97,81.50
357.030,0.11,203.65,14880.00,122.45,2.91,212.00,72.00,0.97,81.50
357.180,0.11,203.65,14880.00,122.45,2.91,212.00,72.00,0.97,81.50
357.330,0.11,203.65,14880.00,122.45,2.91,212.00,84.00,0.97,81.50
357.480,0.11,203.65,14880.00,122.45,2.91,212.00,84.00,1.01,81.50
357.630,0.11,203.65,14880.00,122.45,2.91,212.00,84.00,1.01,84.90
357.810,0.09,203.65,14880.00,122.45,2.91,212.00,84.00,1.01,84.90
357.961,0.09,204.19,14880.00,122.45,2.91,212.00,84.00,1.01,84.90
358.110,0.09,204.19,14900.00,122.45,2.91,212.00,84.00,1.01,84.90
358.260,0.09,204.19,14900.00,122.45,2.91,212.00,84.00,1.01,84.90
358.411,0.09,204.19,14900.00,122.45,2.96,212.00,84.00,1.01,84.90
358.561,0.09,204.19,14900.00,122.45,2.96,212.00,84.00,1.01,84.90
358.710,0.09,204.19,14900.00,122.45,2.96,212.00,12.00,1.01,84.90
358.860,0.09,204.19,14900.00,122.45,2.96,212.00,12.00,1.05,84.90
359.010,0.09,204.19,14900.00,122.45,2.96,212.00,12.00,1.05,15.50
359.160,0.06,204.19,14900.00,122.45,2.96,212.00,12.00,1.05,15.50
359.310,0.06,204.55,14900.00,122.45,2.96,212.00,12.00,1.05,15.50
359.460,0.06,204.55,14900.00,122.45,2.96,212.00,12.00,1.05,15.50
359.610,0.06,204.55,14900.00,122.45,2.96,212.00,12.00,1.05,15.50
359.760,0.06,204.55,14900.00,122.45,2.68,212.00,12.00,1.05,15.50
359.910,0.06,204.55,14900.00,122.45,2.68,210.20,12.00,1.05,15.50
