Time,"Oil pressure","Oil temperature","Coolant temperature","Actual speed","Actual gear","Engine speed","Throttle valve angle from potentiometer 1","Air mass flow","Fuel mass flow","Intake air temperature","Lambda actual value","Boost pressure","Boost pressure raw value","Current battery voltage"
34.950,2.59,221.00,221.47,0.00,1.00,713.50,4.81,12.00,1.00,122.45,1.02,0.00,1.02,13240.00
35.100,2.59,221.00,221.47,0.00,1.00,713.50,4.81,12.00,1.00,122.45,1.02,0.00,1.02,13240.00
35.250,2.59,221.00,221.47,0.00,1.00,713.50,4.81,12.00,1.00,122.45,1.02,0.00,1.02,13240.00
35.400,2.59,221.00,221.47,0.00,1.00,713.50,4.81,12.00,1.00,122.45,1.02,0.00,1.02,13240.00
35.550,2.59,221.00,221.47,0.00,1.00,713.50,4.81,12.00,1.00,122.45,1.01,0.00,1.02,13240.00
35.701,2.59,221.00,221.47,0.00,1.00,713.50,4.81,12.00,1.00,122.45,1.01,0.00,1.02,13240.00
35.850,2.59,221.00,221.47,0.00,1.00,713.50,4.81,12.00,1.00,122.45,1.01,0.00,1.02,13240.00
36.000,2.59,221.00,221.47,0.00,1.00,713.50,4.81,12.00,1.00,122.45,1.01,0.00,1.02,13240.00
36.150,2.46,221.00,221.47,0.00,1.00,713.50,4.81,12.00,1.00,122.45,1.01,0.00,1.02,13240.00
36.300,2.46,221.00,221.47,0.00,1.00,713.50,4.81,12.00,1.00,122.45,1.01,0.00,1.02,13240.00
36.450,2.46,221.00,221.47,0.00,1.00,713.50,4.81,12.00,1.00,122.45,1.01,0.00,1.02,13240.00
36.600,2.46,221.00,221.47,0.00,1.00,713.50,4.81,12.00,1.00,122.45,1.01,0.00,1.02,13240.00
36.750,2.46,221.00,221.47,0.00,1.00,713.50,4.81,12.00,1.00,122.45,1.01,0.00,1.02,13240.00
36.901,2.46,221.00,221.47,0.00,1.00,1024.00,4.81,12.00,1.00,122.45,1.01,0.00,1.02,13240.00
37.050,2.46,221.00,221.47,0.00,1.00,1024.00,19.93,12.00,1.00,122.45,1.01,0.00,1.02,13240.00
37.201,2.46,221.00,221.47,0.00,1.00,1024.00,19.93,60.00,1.00,122.45,1.01,0.00,1.02,13240.00
37.350,2.46,221.00,221.47,0.00,1.00,1024.00,19.93,60.00,5.60,122.45,1.01,0.00,1.02,13240.00
37.500,2.46,221.00,221.47,0.00,1.00,1024.00,19.93,60.00,5.60,121.10,1.01,0.00,1.02,13240.00
37.650,2.46,221.00,221.47,0.00,1.00,1024.00,19.93,60.00,5.60,121.10,0.97,0.00,1.02,13240.00
37.800,2.46,221.00,221.47,0.00,1.00,1024.00,19.93,60.00,5.60,121.10,0.97,0.09,1.02,13240.00
37.951,2.46,221.00,221.47,0.00,1.00,1024.00,19.93,60.00,5.60,121.10,0.97,0.09,1.14,13240.00
38.100,2.46,221.00,221.47,0.00,1.00,1024.00,19.93,60.00,5.60,121.10,0.97,0.09,1.14,13220.00
38.250,3.53,221.00,221.47,0.00,1.00,1024.00,19.93,60.00,5.60,121.10,0.97,0.09,1.14,13220.00
38.400,3.53,221.00,221.47,0.00,1.00,1024.00,19.93,60.00,5.60,121.10,0.97,0.09,1.14,13220.00
38.550,3.53,221.00,221.47,0.00,1.00,1024.00,19.93,60.00,5.60,121.10,0.97,0.09,1.14,13220.00
38.700,3.53,221.00,221.47,0.00,1.00,1024.00,19.93,60.00,5.60,121.10,0.97,0.09,1.14,13220.00
38.850,3.53,221.00,221.47,0.00,2.00,1024.00,19.93,60.00,5.60,121.10,0.97,0.09,1.14,13220.00
39.001,3.53,221.00,221.47,0.00,2.00,2311.50,19.93,60.00,5.60,121.10,0.97,0.09,1.14,13220.00
39.183,3.53,221.00,221.47,0.00,2.00,2311.50,20.62,60.00,5.60,121.10,0.97,0.09,1.14,13220.00
39.330,3.53,221.00,221.47,0.00,2.00,2311.50,20.62,156.00,5.60,121.10,0.97,0.09,1.14,13220.00
39.483,3.53,221.00,221.47,0.00,2.00,2311.50,20.62,156.00,7.60,121.10,0.97,0.09,1.14,13220.00
39.630,3.53,221.00,221.47,0.00,2.00,2311.50,20.62,156.00,7.60,121.10,0.97,0.09,1.14,13220.00
39.783,3.53,221.00,221.47,0.00,2.00,2311.50,20.62,156.00,7.60,121.10,0.99,0.09,1.14,13220.00
39.930,3.53,221.00,221.47,0.00,2.00,2311.50,20.62,156.00,7.60,121.10,0.99,0.27,1.14,13220.00
40.083,3.53,221.00,221.47,0.00,2.00,2311.50,20.62,156.00,7.60,121.10,0.99,0.27,1.29,13220.00
40.230,3.53,221.00,221.47,0.00,2.00,2311.50,20.62,156.00,7.60,121.10,0.99,0.27,1.29,13220.00
40.383,3.75,221.00,221.47,0.00,2.00,2311.50,20.62,156.00,7.60,121.10,0.99,0.27,1.29,13220.00
40.530,3.75,221.00,221.47,0.00,2.00,2311.50,20.62,156.00,7.60,121.10,0.99,0.27,1.29,13220.00
40.683,3.75,221.00,221.11,0.00,2.00,2311.50,20.62,156.00,7.60,121.10,0.99,0.27,1.29,13220.00
40.830,3.75,221.00,221.11,0.00,2.00,2311.50,20.62,156.00,7.60,121.10,0.99,0.27,1.29,13220.00
40.980,3.75,221.00,221.11,0.00,3.00,2311.50,20.62,156.00,7.60,121.10,0.99,0.27,1.29,13220.00
41.130,3.75,221.00,221.11,0.00,3.00,2338.00,20.62,156.00,7.60,121.10,0.99,0.27,1.29,13220.00
41.280,3.75,221.00,221.11,0.00,3.00,2338.00,10.20,156.00,7.60,121.10,0.99,0.27,1.29,13220.00
41.430,3.75,221.00,221.11,0.00,3.00,2338.00,10.20,100.00,7.60,121.10,0.99,0.27,1.29,13220.00
41.583,3.75,221.00,221.11,0.00,3.00,2338.00,10.20,100.00,7.30,121.10,0.99,0.27,1.29,13220.00
41.760,3.75,221.00,221.11,0.00,3.00,2338.00,10.20,100.00,7.30,119.75,0.99,0.27,1.29,13220.00
41.910,3.75,221.00,221.11,0.00,3.00,2338.00,10.20,100.00,7.30,119.75,0.97,0.27,1.29,13220.00
42.060,3.75,221.00,221.11,0.00,3.00,2338.00,10.20,100.00,7.30,119.75,0.97,0.30,1.29,13220.00
42.210,3.75,221.00,221.11,0.00,3.00,2338.00,10.20,100.00,7.30,119.75,0.97,0.30,1.32,13220.00
42.360,3.75,221.00,221.11,0.00,3.00,2338.00,10.20,100.00,7.30,119.75,0.97,0.30,1.32,13220.00
42.510,3.71,221.00,221.11,0.00,3.00,2338.00,10.20,100.00,7.30,119.75,0.97,0.30,1.32,13220.00
42.660,3.71,221.00,221.11,0.00,3.00,2338.00,10.20,100.00,7.30,119.75,0.97,0.30,1.32,13220.00
42.810,3.71,221.00,220.75,0.00,3.00,2338.00,10.20,100.00,7.30,119.75,0.97,0.30,1.32,13220.00
42.960,3.71,221.00,220.75,0.00,3.00,2338.00,10.20,100.00,7.30,119.75,0.97,0.30,1.32,13220.00
43.140,3.71,221.00,220.75,0.00,3.00,2338.00,10.20,100.00,7.30,119.75,0.97,0.30,1.32,13220.00
43.290,3.71,221.00,220.75,0.00,3.00,2018.00,10.20,100.00,7.30,119.75,0.97,0.30,1.32,13220.00
43.440,3.71,221.00,220.75,0.00,3.00,2018.00,10.64,100.00,7.30,119.75,0.97,0.30,1.32,13220.00
43.593,3.71,221.00,220.75,0.00,3.00,2018.00,10.64,60.00,7.30,119.75,0.97,0.30,1.32,13220.00
43.740,3.71,221.00,220.75,0.00,3.00,2018.00,10.64,60.00,4.60,119.75,0.97,0.30,1.32,13220.00
43.893,3.71,221.00,220.75,0.00,3.00,2018.00,10.64,60.00,4.60,119.75,0.97,0.30,1.32,13220.00
44.040,3.71,221.00,220.75,0.00,3.00,2018.00,10.64,60.00,4.60,119.75,1.00,0.30,1.32,13220.00
44.193,3.71,221.00,220.75,0.00,3.00,2018.00,10.64,60.00,4.60,119.75,1.00,0.13,1.32,13220.00
44.340,3.71,221.00,220.75,0.00,3.00,2018.00,10.64,60.00,4.60,119.75,1.00,0.13,1.13,13220.00
44.493,3.71,221.00,220.75,0.00,3.00,2018.00,10.64,60.00,4.60,119.75,1.00,0.13,1.13,13220.00
44.640,2.80,221.00,220.75,0.00,3.00,2018.00,10.64,60.00,4.60,119.75,1.00,0.13,1.13,13220.00
44.793,2.80,221.00,220.75,0.00,3.00,2018.00,10.64,60.00,4.60,119.75,1.00,0.13,1.13,13220.00
44.940,2.80,221.00,220.75,0.00,3.00,2018.00,10.64,60.00,4.60,119.75,1.00,0.13,1.13,13220.00
45.093,2.80,221.00,220.75,0.00,3.00,2018.00,10.64,60.00,4.60,119.75,1.00,0.13,1.13,13220.00
45.240,2.80,221.00,220.75,0.00,4.00,2018.00,10.64,60.00,4.60,119.75,1.00,0.13,1.13,13220.00
45.390,2.80,221.00,220.75,0.00,4.00,1595.00,10.64,60.00,4.60,119.75,1.00,0.13,1.13,13220.00
45.540,2.80,221.00,220.75,0.00,4.00,1595.00,2.91,60.00,4.60,119.75,1.00,0.13,1.13,13220.00
45.720,2.80,221.00,220.75,0.00,4.00,1595.00,2.91,12.00,4.60,119.75,1.00,0.13,1.13,13220.00
45.870,2.80,221.00,220.75,0.00,4.00,1595.00,2.91,12.00,0.90,119.75,1.00,0.13,1.13,13220.00
46.020,2.80,221.00,220.75,0.00,4.00,1595.00,2.91,12.00,0.90,119.75,1.00,0.13,1.13,13220.00
46.170,2.80,221.00,220.75,0.00,4.00,1595.00,2.91,12.00,0.90,119.75,0.92,0.13,1.13,13220.00
46.320,2.80,221.00,220.75,0.00,4.00,1595.00,2.91,12.00,0.90,119.75,0.92,0.03,1.13,13220.00
46.470,2.80,221.00,220.75,0.00,4.00,1595.00,2.91,12.00,0.90,119.75,0.92,0.03,1.05,13220.00
46.620,2.80,221.00,220.75,0.00,4.00,1595.00,2.91,12.00,0.90,119.75,0.92,0.03,1.05,14380.00
46.773,2.67,221.00,220.75,0.00,4.00,1595.00,2.91,12.00,0.90,119.75,0.92,0.03,1.05,14380.00
46.920,2.67,221.00,220.75,0.00,4.00,1595.00,2.91,12.00,0.90,119.75,0.92,0.03,1.05,14380.00
47.073,2.67,221.00,220.75,0.00,4.00,1595.00,2.91,12.00,0.90,119.75,0.92,0.03,1.05,14380.00
47.220,2.67,221.00,220.75,0.00,4.00,1595.00,2.91,12.00,0.90,119.75,0.92,0.03,1.05,14380.00
47.370,2.67,221.00,220.75,0.00,4.00,1595.00,2.91,12.00,0.90,119.75,0.92,0.03,1.05,14380.00
47.520,2.67,221.00,220.75,0.00,4.00,1519.50,2.91,12.00,0.90,119.75,0.92,0.03,1.05,14380.00
47.673,2.67,221.00,220.75,0.00,4.00,1519.50,19.87,12.00,0.90,119.75,0.92,0.03,1.05,14380.00
47.820,2.67,221.00,220.75,0.00,4.00,1519.50,19.87,64.00,0.90,119.75,0.92,0.03,1.05,14380.00
47.970,2.67,221.00,220.75,0.00,4.00,1519.50,19.87,64.00,5.00,119.75,0.92,0.03,1.05,14380.00
48.120,2.67,221.00,220.75,0.00,4.00,1519.50,19.87,64.00,5.00,121.10,0.92,0.03,1.05,14380.00
48.273,2.67,221.00,220.75,0.00,4.00,1519.50,19.87,64.00,5.00,121.10,1.05,0.03,1.05,14380.00
48.420,2.67,221.00,220.75,0.00,4.00,1519.50,19.87,64.00,5.00,121.10,1.05,0.10,1.05,14380.00
48.573,2.67,221.00,220.75,0.00,4.00,1519.50,19.87,64.00,5.00,121.10,1.05,0.10,1.14,14380.00
48.720,2.67,221.00,220.75,0.00,4.00,1519.50,19.87,64.00,5.00,121.10,1.05,0.10,1.14,13220.00
48.870,2.81,221.00,220.75,0.00,4.00,1519.50,19.87,64.00,5.00,121.10,1.05,0.10,1.14,13220.00
49.020,2.81,221.00,220.75,0.00,4.00,1519.50,19.87,64.00,5.00,121.10,1.05,0.10,1.14,13220.00
49.173,2.81,221.00,220.75,0.00,4.00,1519.50,19.87,64.00,5.00,121.10,1.05,0.10,1.14,13220.00
49.320,2.81,221.00,220.75,0.00,4.00,1519.50,19.87,64.00,5.00,121.10,1.05,0.10,1.14,13220.00
49.470,2.81,221.00,220.75,0.00,4.00,1519.50,19.87,64.00,5.00,121.10,1.05,0.10,1.14,13220.00
49.620,2.81,221.00,220.75,0.00,4.00,1720.50,19.87,64.00,5.00,121.10,1.05,0.10,1.14,13220.00
49.770,2.81,221.00,220.75,0.00,4.00,1720.50,11.77,64.00,5.00,121.10,1.05,0.10,1.14,13220.00
49.921,2.81,221.00,220.75,0.00,4.00,1720.50,11.77,64.00,5.00,121.10,1.05,0.10,1.14,13220.00
50.073,2.81,221.00,220.75,0.00,4.00,1720.50,11.77,64.00,4.40,121.10,1.05,0.10,1.14,13220.00
50.220,2.81,221.00,220.75,0.00,4.00,1720.50,11.77,64.00,4.40,119.75,1.05,0.10,1.14,13220.00
50.373,2.81,221.00,220.75,0.00,4.00,1720.50,11.77,64.00,4.40,119.75,0.99,0.10,1.14,13220.00
50.520,2.81,221.00,220.75,0.00,4.00,1720.50,11.77,64.00,4.40,119.75,0.99,0.12,1.14,13220.00
50.700,2.81,221.00,220.75,0.00,4.00,1720.50,11.77,64.00,4.40,119.75,0.99,0.12,1.14,13220.00
50.850,2.81,221.00,220.75,0.00,4.00,1720.50,11.77,64.00,4.40,119.75,0.99,0.12,1.14,13240.00
51.000,2.86,221.00,220.75,0.00,4.00,1720.50,11.77,64.00,4.40,119.75,0.99,0.12,1.14,13240.00
51.150,2.86,221.00,220.75,0.00,4.00,1720.50,11.77,64.00,4.40,119.75,0.99,0.12,1.14,13240.00
51.300,2.86,221.00,220.57,0.00,4.00,1720.50,11.77,64.00,4.40,119.75,0.99,0.12,1.14,13240.00
51.450,2.86,221.00,220.57,0.00,4.00,1720.50,11.77,64.00,4.40,119.75,0.99,0.12,1.14,13240.00
51.600,2.86,221.00,220.57,0.00,4.00,1720.50,11.77,64.00,4.40,119.75,0.99,0.12,1.14,13240.00
51.750,2.86,221.00,220.57,0.00,4.00,1863.50,11.77,64.00,4.40,119.75,0.99,0.12,1.14,13240.00
51.900,2.86,221.00,220.57,0.00,4.00,1863.50,9.41,64.00,4.40,119.75,0.99,0.12,1.14,13240.00
52.050,2.86,221.00,220.57,0.00,4.00,1863.50,9.41,44.00,4.40,119.75,0.99,0.12,1.14,13240.00
52.200,2.86,221.00,220.57,0.00,4.00,1863.50,9.41,44.00,3.00,119.75,0.99,0.12,1.14,13240.00
52.350,2.86,221.00,220.57,0.00,4.00,1863.50,9.41,44.00,3.00,119.75,0.99,0.12,1.14,13240.00
52.500,2.86,221.00,220.57,0.00,4.00,1863.50,9.41,44.00,3.00,119.75,0.98,0.12,1.14,13240.00
52.650,2.86,221.00,220.57,0.00,4.00,1863.50,9.41,44.00,3.00,119.75,0.98,0.07,1.14,13240.00
52.800,2.86,221.00,220.57,0.00,4.00,1863.50,9.41,44.00,3.00,119.75,0.98,0.07,1.09,13240.00
52.950,2.86,221.00,220.57,0.00,4.00,1863.50,9.41,44.00,3.00,119.75,0.98,0.07,1.09,13240.00
53.100,2.89,221.00,220.57,0.00,4.00,1863.50,9.41,44.00,3.00,119.75,0.98,0.07,1.09,13240.00
53.283,2.89,221.00,220.57,0.00,4.00,1863.50,9.41,44.00,3.00,119.75,0.98,0.07,1.09,13240.00
53.430,2.89,221.00,220.39,0.00,4.00,1863.50,9.41,44.00,3.00,119.75,0.98,0.07,1.09,13240.00
53.582,2.89,221.00,220.39,0.00,4.00,1863.50,9.41,44.00,3.00,119.75,0.98,0.07,1.09,13240.00
53.730,2.89,221.00,220.39,0.00,4.00,1863.50,9.41,44.00,3.00,119.75,0.98,0.07,1.09,13240.00
53.883,2.89,221.00,220.39,0.00,4.00,1889.50,9.41,44.00,3.00,119.75,0.98,0.07,1.09,13240.00
54.030,2.89,221.00,220.39,0.00,4.00,1889.50,7.79,44.00,3.00,119.75,0.98,0.07,1.09,13240.00
54.180,2.89,221.00,220.39,0.00,4.00,1889.50,7.79,32.00,3.00,119.75,0.98,0.07,1.09,13240.00
54.330,2.89,221.00,220.39,0.00,4.00,1889.50,7.79,32.00,2.30,119.75,0.98,0.07,1.09,13240.00
54.480,2.89,221.00,220.39,0.00,4.00,1889.50,7.79,32.00,2.30,119.75,0.98,0.07,1.09,13240.00
54.660,2.89,221.00,220.39,0.00,4.00,1889.50,7.79,32.00,2.30,119.75,1.01,0.07,1.09,13240.00
54.810,2.89,221.00,220.39,0.00,4.00,1889.50,7.79,32.00,2.30,119.75,1.01,0.04,1.09,13240.00
54.960,2.89,221.00,220.39,0.00,4.00,1889.50,7.79,32.00,2.30,119.75,1.01,0.04,1.06,13240.00
55.110,2.89,221.00,220.39,0.00,4.00,1889.50,7.79,32.00,2.30,119.75,1.01,0.04,1.06,13220.00
55.260,2.88,221.00,220.39,0.00,4.00,1889.50,7.79,32.00,2.30,119.75,1.01,0.04,1.06,13220.00
55.410,2.88,221.00,220.39,0.00,4.00,1889.50,7.79,32.00,2.30,119.75,1.01,0.04,1.06,13220.00
55.560,2.88,221.00,220.21,0.00,4.00,1889.50,7.79,32.00,2.30,119.75,1.01,0.04,1.06,13220.00
55.710,2.88,221.00,220.21,0.00,4.00,1889.50,7.79,32.00,2.30,119.75,1.01,0.04,1.06,13220.00
55.860,2.88,221.00,220.21,0.00,4.00,1889.50,7.79,32.00,2.30,119.75,1.01,0.04,1.06,13220.00
56.010,2.88,221.00,220.21,0.00,4.00,1842.00,7.79,32.00,2.30,119.75,1.01,0.04,1.06,13220.00
56.160,2.88,221.00,220.21,0.00,4.00,1842.00,4.19,32.00,2.30,119.75,1.01,0.04,1.06,13220.00
56.310,2.88,221.00,220.21,0.00,4.00,1842.00,4.19,16.00,2.30,119.75,1.01,0.04,1.06,13220.00
56.460,2.88,221.00,220.21,0.00,4.00,1842.00,4.19,16.00,1.10,119.75,1.01,0.04,1.06,13220.00
56.610,2.88,221.00,220.21,0.00,4.00,1842.00,4.19,16.00,1.10,119.75,1.01,0.04,1.06,13220.00
56.760,2.88,221.00,220.21,0.00,4.00,1842.00,4.19,16.00,1.10,119.75,1.00,0.04,1.06,13220.00
56.910,2.88,221.00,220.21,0.00,4.00,1842.00,4.19,16.00,1.10,119.75,1.00,0.03,1.06,13220.00
57.060,2.88,221.00,220.21,0.00,4.00,1842.00,4.19,16.00,1.10,119.75,1.00,0.03,1.05,13220.00
57.240,2.88,221.00,220.21,0.00,4.00,1842.00,4.19,16.00,1.10,119.75,1.00,0.03,1.05,13240.00
57.393,2.86,221.00,220.21,0.00,4.00,1842.00,4.19,16.00,1.10,119.75,1.00,0.03,1.05,13240.00
57.540,2.86,221.00,220.21,0.00,4.00,1842.00,4.19,16.00,1.10,119.75,1.00,0.03,1.05,13240.00
57.690,2.86,221.00,219.85,0.00,4.00,1842.00,4.19,16.00,1.10,119.75,1.00,0.03,1.05,13240.00
57.840,2.86,221.00,219.85,0.00,4.00,1842.00,4.19,16.00,1.10,119.75,1.00,0.03,1.05,13240.00
57.993,2.86,221.00,219.85,0.00,4.00,1842.00,4.19,16.00,1.10,119.75,1.00,0.03,1.05,13240.00
58.140,2.86,221.00,219.85,0.00,4.00,1750.50,4.19,16.00,1.10,119.75,1.00,0.03,1.05,13240.00
58.293,2.86,221.00,219.85,0.00,4.00,1750.50,4.03,16.00,1.10,119.75,1.00,0.03,1.05,13240.00
58.440,2.86,221.00,219.85,0.00,4.00,1750.50,4.03,16.00,1.10,119.75,1.00,0.03,1.05,13240.00
58.620,2.86,221.00,219.85,0.00,4.00,1750.50,4.03,16.00,1.00,119.75,1.00,0.03,1.05,13240.00
58.770,2.86,221.00,219.85,0.00,4.00,1750.50,4.03,16.00,1.00,119.75,1.00,0.03,1.05,13240.00
58.920,2.86,221.00,219.85,0.00,4.00,1750.50,4.03,16.00,1.00,119.75,0.96,0.03,1.05,13240.00
59.073,2.86,221.00,219.85,0.00,4.00,1750.50,4.03,16.00,1.00,119.75,0.96,0.02,1.05,13240.00
59.220,2.86,221.00,219.85,0.00,4.00,1750.50,4.03,16.00,1.00,119.75,0.96,0.02,1.04,13240.00
59.373,2.86,221.00,219.85,0.00,4.00,1750.50,4.03,16.00,1.00,119.75,0.96,0.02,1.04,14520.00
59.520,2.64,221.00,219.85,0.00,4.00,1750.50,4.03,16.00,1.00,119.75,0.96,0.02,1.04,14520.00
59.670,2.64,222.80,219.85,0.00,4.00,1750.50,4.03,16.00,1.00,119.75,0.96,0.02,1.04,14520.00
59.820,2.64,222.80,219.49,0.00,4.00,1750.50,4.03,16.00,1.00,119.75,0.96,0.02,1.04,14520.00
59.970,2.64,222.80,219.49,0.00,4.00,1750.50,4.03,16.00,1.00,119.75,0.96,0.02,1.04,14520.00
60.120,2.64,222.80,219.49,0.00,4.00,1750.50,4.03,16.00,1.00,119.75,0.96,0.02,1.04,14520.00
60.270,2.64,222.80,219.49,0.00,4.00,1584.50,4.03,16.00,1.00,119.75,0.96,0.02,1.04,14520.00
60.420,2.64,222.80,219.49,0.00,4.00,1584.50,3.59,16.00,1.00,119.75,0.96,0.02,1.04,14520.00
60.573,2.64,222.80,219.49,0.00,4.00,1584.50,3.59,12.00,1.00,119.75,0.96,0.02,1.04,14520.00
60.720,2.64,222.80,219.49,0.00,4.00,1584.50,3.59,12.00,0.90,119.75,0.96,0.02,1.04,14520.00
60.873,2.64,222.80,219.49,0.00,4.00,1584.50,3.59,12.00,0.90,119.75,0.96,0.02,1.04,14520.00
61.020,2.64,222.80,219.49,0.00,4.00,1584.50,3.59,12.00,0.90,119.75,0.98,0.02,1.04,14520.00
61.170,2.64,222.80,219.49,0.00,4.00,1584.50,3.59,12.00,0.90,119.75,0.98,0.01,1.04,14520.00
61.320,2.64,222.80,219.49,0.00,4.00,1584.50,3.59,12.00,0.90,119.75,0.98,0.01,1.03,14520.00
61.470,2.64,222.80,219.49,0.00,4.00,1584.50,3.59,12.00,0.90,119.75,0.98,0.01,1.03,14540.00
61.620,2.61,222.80,219.49,0.00,4.00,1584.50,3.59,12.00,0.90,119.75,0.98,0.01,1.03,14540.00
61.770,2.61,222.80,219.49,0.00,4.00,1584.50,3.59,12.00,0.90,119.75,0.98,0.01,1.03,14540.00
61.920,2.61,222.80,219.13,0.00,4.00,1584.50,3.59,12.00,0.90,119.75,0.98,0.01,1.03,14540.00
62.073,2.61,222.80,219.13,0.00,4.00,1584.50,3.59,12.00,0.90,119.75,0.98,0.01,1.03,14540.00
62.220,2.61,222.80,219.13,0.00,4.00,1584.50,3.59,12.00,0.90,119.75,0.98,0.01,1.03,14540.00
62.373,2.61,222.80,219.13,0.00,4.00,1418.00,3.59,12.00,0.90,119.75,0.98,0.01,1.03,14540.00
62.520,2.61,222.80,219.13,0.00,4.00,1418.00,3.19,12.00,0.90,119.75,0.98,0.01,1.03,14540.00
62.673,2.61,222.80,219.13,0.00,4.00,1418.00,3.19,12.00,0.90,119.75,0.98,0.01,1.03,14540.00
62.820,2.61,222.80,219.13,0.00,4.00,1418.00,3.19,12.00,0.80,119.75,0.98,0.01,1.03,14540.00
62.973,2.61,222.80,219.13,0.00,4.00,1418.00,3.19,12.00,0.80,119.75,0.98,0.01,1.03,14540.00
63.120,2.61,222.80,219.13,0.00,4.00,1418.00,3.19,12.00,0.80,119.75,0.98,0.01,1.03,14540.00
63.270,2.61,222.80,219.13,0.00,4.00,1418.00,3.19,12.00,0.80,119.75,0.98,0.01,1.03,14540.00
63.420,2.61,222.80,219.13,0.00,4.00,1418.00,3.19,12.00,0.80,119.75,0.98,0.01,1.03,14540.00
63.573,2.61,222.80,219.13,0.00,4.00,1418.00,3.19,12.00,0.80,119.75,0.98,0.01,1.03,14460.00
63.720,2.58,222.80,219.13,0.00,4.00,1418.00,3.19,12.00,0.80,119.75,0.98,0.01,1.03,14460.00
63.873,2.58,222.80,219.13,0.00,4.00,1418.00,3.19,12.00,0.80,119.75,0.98,0.01,1.03,14460.00
64.020,2.58,222.80,218.77,0.00,4.00,1418.00,3.19,12.00,0.80,119.75,0.98,0.01,1.03,14460.00
64.170,2.58,222.80,218.77,0.00,4.00,1418.00,3.19,12.00,0.80,119.75,0.98,0.01,1.03,14460.00
64.320,2.58,222.80,218.77,0.00,3.00,1418.00,3.19,12.00,0.80,119.75,0.98,0.01,1.03,14460.00
64.473,2.58,222.80,218.77,0.00,3.00,1337.50,3.19,12.00,0.80,119.75,0.98,0.01,1.03,14460.00
64.620,2.58,222.80,218.77,0.00,3.00,1337.50,3.22,12.00,0.80,119.75,0.98,0.01,1.03,14460.00
64.800,2.58,222.80,218.77,0.00,3.00,1337.50,3.22,12.00,0.80,119.75,0.98,0.01,1.03,14460.00
64.950,2.58,222.80,218.77,0.00,3.00,1337.50,3.22,12.00,0.90,119.75,0.98,0.01,1.03,14460.00
65.100,2.58,222.80,218.77,0.00,3.00,1337.50,3.22,12.00,0.90,121.10,0.98,0.01,1.03,14460.00
65.250,2.58,222.80,218.77,0.00,3.00,1337.50,3.22,12.00,0.90,121.10,1.07,0.01,1.03,14460.00
65.400,2.58,222.80,218.77,0.00,3.00,1337.50,3.22,12.00,0.90,121.10,1.07,0.01,1.03,14460.00
65.550,2.58,222.80,218.77,0.00,3.00,1337.50,3.22,12.00,0.90,121.10,1.07,0.01,1.03,14460.00
65.700,2.58,222.80,218.77,0.00,3.00,1337.50,3.22,12.00,0.90,121.10,1.07,0.01,1.03,14160.00
65.850,2.59,222.80,218.77,0.00,3.00,1337.50,3.22,12.00,0.90,121.10,1.07,0.01,1.03,14160.00
66.000,2.59,222.80,218.77,0.00,3.00,1337.50,3.22,12.00,0.90,121.10,1.07,0.01,1.03,14160.00
66.181,2.59,222.80,218.41,0.00,3.00,1337.50,3.22,12.00,0.90,121.10,1.07,0.01,1.03,14160.00
66.330,2.59,222.80,218.41,0.00,3.00,1337.50,3.22,12.00,0.90,121.10,1.07,0.01,1.03,14160.00
66.483,2.59,222.80,218.41,0.00,3.00,1337.50,3.22,12.00,0.90,121.10,1.07,0.01,1.03,14160.00
66.660,2.59,222.80,218.41,0.00,3.00,1388.00,3.22,12.00,0.90,121.10,1.07,0.01,1.03,14160.00
66.811,2.59,222.80,218.41,0.00,3.00,1388.00,5.88,12.00,0.90,121.10,1.07,0.01,1.03,14160.00
66.960,2.59,222.80,218.41,0.00,3.00,1388.00,5.88,28.00,0.90,121.10,1.07,0.01,1.03,14160.00
67.110,2.59,222.80,218.41,0.00,3.00,1388.00,5.88,28.00,2.00,121.10,1.07,0.01,1.03,14160.00
67.260,2.59,222.80,218.41,0.00,3.00,1388.00,5.88,28.00,2.00,121.10,1.07,0.01,1.03,14160.00
67.410,2.59,222.80,218.41,0.00,3.00,1388.00,5.88,28.00,2.00,121.10,1.01,0.01,1.03,14160.00
67.560,2.59,222.80,218.41,0.00,3.00,1388.00,5.88,28.00,2.00,121.10,1.01,0.01,1.03,14160.00
67.710,2.59,222.80,218.41,0.00,3.00,1388.00,5.88,28.00,2.00,121.10,1.01,0.01,1.03,14160.00
67.860,2.59,222.80,218.41,0.00,3.00,1388.00,5.88,28.00,2.00,121.10,1.01,0.01,1.03,13240.00
68.010,2.73,222.80,218.41,0.00,3.00,1388.00,5.88,28.00,2.00,121.10,1.01,0.01,1.03,13240.00
68.160,2.73,222.80,218.41,0.00,3.00,1388.00,5.88,28.00,2.00,121.10,1.01,0.01,1.03,13240.00
68.310,2.73,222.80,218.23,0.00,3.00,1388.00,5.88,28.00,2.00,121.10,1.01,0.01,1.03,13240.00
68.460,2.73,222.80,218.23,0.00,3.00,1388.00,5.88,28.00,2.00,121.10,1.01,0.01,1.03,13240.00
68.640,2.73,222.80,218.23,0.00,3.00,1388.00,5.88,28.00,2.00,121.10,1.01,0.01,1.03,13240.00
68.820,2.73,222.80,218.23,0.00,3.00,1531.50,5.88,28.00,2.00,121.10,1.01,0.01,1.03,13240.00
